category,width,height,area,aspect_ratio
traffic light,5.9907590000000255,29.95379700000001,179.44597896192383,0.1999999866461011
car,45.216237,243.44910699999997,11007.852519550357,0.18573178417943428
traffic sign,412.1438790000001,65.898293,27159.57809649855,6.254242109124133
car,35.46745199999987,189.79879399999993,6731.6796158528605,0.18686869000864084
truck,226.544944,42.85985500000001,9709.683450823122,5.285714195719979
bus,139.2945279999999,24.491345999999993,3411.5104811546844,5.687499903026969
traffic light,5.987677000000076,69.856233,418.2765596407463,0.08571428407827367
traffic sign,121.032142,23.707327000000006,2869.3485679044347,5.1052631112735725
person,19.96406499999989,101.06807900000001,2017.7296985811242,0.19753086431968186
car,191.6999340000001,35.099987999999996,6728.6653830007945,5.461538448389216
traffic light,5.400000999999975,30.190910000000002,163.03094419090925,0.1788618163546569
traffic light,8.437495000000126,48.937467,412.9096331251712,0.17241380719603094
traffic sign,5.380075,44.83395999999999,241.21006734699995,0.11999999553909584
traffic sign,55.088190000000026,9.793455000000009,539.5037097964507,5.625000574363182
person,15.187489999999997,82.68744299999997,1255.8147136880693,0.18367347506440612
traffic light,1.5307099999999991,12.24567300000001,18.744574117830005,0.12500007145381048
traffic sign,326.655672,61.46134599999999,20076.69727965451,5.314814810596566
person,0.7671659999999747,6.137332000000015,4.708352441111856,0.12499991853137045
car,15.18749,80.99994500000003,1230.1858546880503,0.18750000385802726
traffic sign,166.93636700000002,32.310264000000004,5393.758088970889,5.166666759516419
traffic sign,73.61748800000004,12.47753999999999,918.5651512195197,5.9000001602880126
person,23.50665200000003,163.37123199999996,3840.310697435268,0.14388489155789702
car,68.17991100000006,12.237423000000007,834.3464110093543,5.571427170573414
car,73.38680099999999,2.9953800000000115,219.82135597938083,24.49999699537278
truck,113.633185,20.97843400000002,2383.8462717322923,5.416666706389995
traffic sign,225.535997,39.917876,9002.917961782372,5.649999939876561
traffic sign,154.34911799999986,21.289534,3286.020795531009,7.249999835599965
traffic sign,13.475043,122.17372200000003,1646.2961574200463,0.11029411873037638
traffic sign,400.33845299999996,67.354788,26964.71163006296,5.943726717690804
car,82.1655340000001,15.733825000000024,1292.7781329875534,5.222222441141932
person,27.232007,140.06240200000002,3814.1803117008144,0.19442767374502112
person,27.306824,193.49997299999998,5283.869706715751,0.1411205571589408
car,22.45957199999998,3.7432609999999613,84.07203994429106,6.000001602880539
car,59.697655,10.714961000000017,639.6580451164559,5.5714299846728235
car,45.92127400000004,9.18425400000001,421.75264441959683,5.000000435528023
traffic sign,76.38218000000006,13.479208,1029.5712917134408,5.666666765584451
person,16.474588999999924,98.84752900000001,1628.4724139405737,0.16666667509715818
car,71.889111,13.479206999999974,969.0082082149751,5.3333338526517275
car,37.442245000000014,7.488448000000005,280.3843046857603,5.000000667695094
car,30.607005,193.93080399999997,5935.641087682019,0.15782435986806925
person,32.94917600000008,247.11882099999997,8142.3615260415145,0.13333333279378215
car,97.20006600000002,1.9058840000000146,185.25205058834547,50.999990555563336
traffic light,3.743261000000018,21.211819000000048,79.40137480175956,0.1764705327723195
person,8.73428100000001,46.1669,403.23467749890045,0.1891892459749303
person,3.7432609999999613,18.71631000000002,70.06003328690936,0.19999994657066253
car,54.194289,8.741015000000004,473.71309306333524,6.1999995423872365
person,16.32989900000007,86.103107,1406.0550408961988,0.18965516540535604
traffic sign,129.93741199999988,10.124993,1315.6153869381149,12.833333514403405
person,11.981517999999937,71.88911100000001,861.3406774504937,0.1666666597115095
car,10.983047999999997,1.098305000000039,12.062736533640424,9.999998179011847
car,0.9979459999999563,7.983569999999986,7.967171747219637,0.12499996868568297
traffic sign,76.04084999999998,13.224495999999988,1005.6019166615988,5.749999848765507
car,251.165725,46.17845199999999,11598.444375957699,5.439024352743571
car,24.95508,153.473747,3829.9496342847597,0.16260162071888423
person,34.04745200000002,281.166049,9572.987557357153,0.121093752681356
traffic light,7.186689000000001,0.8983360000000005,6.456061449504005,8.000001113169235
car,32.44160599999998,6.238770999999986,202.3957507062254,5.199999487078474
traffic light,2.936554000000001,17.03202399999998,50.01545820529596,0.1724136837759273
traffic sign,47.41465399999993,8.734279000000015,414.13281672446607,5.4285710360294015
car,7.335856,44.015134000000046,322.8886848447043,0.16666667423981923
car,30.37498,231.18734100000006,7022.310859128182,0.13138686516577044
person,37.43262299999992,192.15412300000003,7192.832844154615,0.19480520332108572
car,55.414523,6.989220000000046,387.30429244206255,7.928570427029002
car,5.294523,69.187453,366.314561219919,0.07652432298671262
traffic sign,28.698343000000023,4.991016999999999,143.2339177848311,5.749999048290164
person,5.990758999999969,49.423764000000006,296.0858589968745,0.12121211569398009
car,91.16056399999997,18.23211200000003,1662.04961283117,5.0000002193931135
truck,119.77243300000004,21.497615999999994,2574.821772019728,5.571428617945361
person,17.63266099999987,102.48984300000001,1807.16865756221,0.17204300917896684
person,6.288351000000034,46.713480000000004,293.7507586714816,0.13461534015449145
traffic sign,27.55103299999996,5.510205999999982,151.8118673427973,5.000000544444264
traffic sign,103.335474,16.146168,1668.4719235636321,6.39999992567896
truck,20.46315699999991,109.98947500000003,2250.7318952725655,0.18604650126750677
car,66.80413399999998,8.907218,595.0389848392118,7.499999887731498
car,26.20283399999994,131.01417500000002,3432.9426791719425,0.19999999236723762
car,122.279896,19.964064000000008,2441.203669657345,6.125000200360004
car,12.737905,78.38710599999996,998.4875094529294,0.16250000350823013
traffic sign,36.34904800000004,6.731304999999992,244.67652854763998,5.400000148559616
car,14.133546999999908,82.35176800000002,1163.9225835610887,0.17162408705056464
car,145.80000000000007,26.857894999999985,3915.8810909999997,5.428571375381434
car,99.794458,19.131151999999986,1909.1829447556147,5.2163329213003005
traffic sign,96.187433,18.562488000000002,1785.4780708133042,5.181817922252663
traffic sign,37.649781000000075,5.987677000000019,225.43472774873817,6.287877752924874
traffic light,4.989732000000004,26.944547999999998,134.44607338113607,0.18518521817474926
traffic light,6.985623000000032,35.926064,250.96593897787315,0.19444442898058728
car,53.99999300000013,7.8749990000000025,425.2498908750082,6.85714283900228
traffic sign,9.793456000000106,78.34764799999999,767.2942433914963,0.12500000000000136
traffic sign,103.47098100000005,18.812905,1946.5897358098061,5.500000186042509
traffic light,3.496405999999979,26.223044000000016,91.68640837986351,0.13333333841791886
car,36.833669,189.28421200000003,6972.032011733829,0.19459451272143075
car,31.418463000000003,261.872092,8227.618633234597,0.11997636999058305
traffic sign,37.136188000000004,6.458467000000013,239.84284470379652,5.750000425797628
person,8.98613899999998,76.382181,686.3808955891575,0.11764705959365025
car,170.94230399999998,31.193850999999995,5332.348760572702,5.480000016669952
traffic sign,64.40061400000002,9.734975999999989,626.9384316752635,6.61538497886385
car,37.94964300000004,7.345092000000022,278.7436192021571,5.1666668028119895
car,26.286805,161.388825,4242.396571954125,0.16287871852341698
car,53.57481899999999,10.714963000000012,574.0522033166975,5.000000373309729
car,37.432620999999926,7.486523999999974,280.2402154994025,5.000000133573345
person,23.950710000000072,143.704256,3441.81896122177,0.1666666713058246
car,77.50160599999992,12.916934000000026,1001.083129596005,6.000000154835487
person,6.4456259999999475,33.51724899999999,216.0396516028722,0.19230772788064882
person,7.486527000000024,99.82032499999997,747.3075582612771,0.07500002629724985
person,80.41733199999999,501.73421700000006,40348.12710424904,0.1602787477418547
traffic sign,42.91168800000003,5.987677000000019,256.941327268777,7.166667139860732
traffic sign,44.91914499999996,6.23877200000004,280.2403040899415,7.199997852141362
traffic sign,110.20413000000008,20.938784999999996,2307.540584182051,5.263157819329063
car,12.477540000000005,1.2477539999999863,15.568900445159834,10.000000000000114
truck,8.855977999999993,57.23999599999996,506.9161452960873,0.1547166075972472
truck,8.639997999999991,56.159996000000035,485.2222531200078,0.1538461291913195
truck,9.720000000000027,57.23999300000003,556.3727319600018,0.1698113415213035
traffic sign,67.86034199999995,9.979462000000012,677.2097042960042,6.800000040082307
traffic sign,26.20283599999999,4.991016000000002,130.778773721376,5.25000040072001
person,11.181591000000026,69.48559900000001,776.9595484080108,0.16091954535788092
person,21.564494000000025,115.01064600000001,2480.146385603127,0.18749998152344977
person,19.96712699999989,114.21196099999997,2280.484730206034,0.17482518315222603
traffic sign,37.432621999999995,7.486523999999974,280.240222985927,5.000000267146692
car,0.898335999999972,7.186690999999996,6.456063246175796,0.12499994782020996
car,117.28888099999999,19.964065000000005,2341.5628440612654,5.874999956171249
car,143.491717,16.220799999999997,2327.5504431135996,8.846155368415863
person,6.120909999999981,31.82872999999998,194.82079174429927,0.19230770439159794
person,12.602910000000065,67.74064399999997,853.7292396740442,0.18604650407516157
person,11.02755000000002,58.288463000000036,642.7789401556515,0.18918923972999618
car,154.72150200000002,14.973049000000003,2316.6526307995987,10.333333043924453
car,116.33389300000002,19.899216999999965,2314.9533812617774,5.8461542984329595
car,135.081562,25.946168999999998,3504.8490364359773,5.206223778161624
traffic sign,66.43170800000007,6.992811000000017,464.54437845118963,9.500000500514014
person,17.549992999999972,97.19996600000002,1705.8587229002355,0.18055554669638432
traffic sign,97.34983599999998,16.47458899999998,1603.7985373174017,5.909090417976442
car,49.94998200000009,299.69989499999997,14970.004360651916,0.1666666649983314
traffic sign,38.93993400000001,7.488449000000003,291.59970982236615,5.1999998931687985
bus,117.28888000000006,17.468556,2048.867368457281,6.714285943268583
car,21.211817999999994,109.80235600000003,2329.107591443208,0.19318181114438007
person,10.489217000000053,76.920925,806.840274165729,0.13636363577271143
traffic light,26.630149,134.174983,3573.0997893624667,0.19847328022392968
traffic sign,58.64444100000003,11.22978599999999,658.5645225196257,5.222222489368905
person,59.89219299999991,353.11439300000006,21148.79537663382,0.16961130496881188
traffic sign,89.86138599999992,16.474588999999998,1480.4294013203526,5.4545449358402776
person,5.873110999999994,30.833835000000022,181.09053551068496,0.1904761765768024
person,26.925220999999993,150.78123599999998,4059.8181019531544,0.1785714304663214
car,49.78336100000001,7.997986999999995,398.16667409430687,6.224486361380688
traffic sign,67.60888,11.758064999999988,794.9496056171992,5.750000531550053
car,37.02856399999996,6.612244000000004,244.84190013761588,5.599999637036978
traffic sign,87.86438900000007,16.47457399999999,1447.5283785452864,5.333332989368959
person,12.237419,68.17991099999998,834.3461382897086,0.1794871659483393
traffic sign,40.74969799999997,7.191122000000007,293.03604978115607,5.66666759373571
traffic sign,53.88924900000001,9.982032000000004,537.9242079739682,5.3986251496689235
person,9.982031999999947,58.64444000000003,585.3906767020773,0.1702127601525386
bus,317.3879,40.775529000000006,12941.659520699102,7.783783749316899
car,91.46942899999999,6.6122479999999655,604.8185489663888,13.83333308127591
car,100.2857580000001,12.122453000000007,1215.709387924376,8.272728135138989
traffic sign,113.92064400000001,19.905479,2267.644986808476,5.72307976110497
traffic sign,93.58155299999999,17.468556999999976,1634.7346927290184,5.35714272220654
traffic light,12.477540000000019,1.2477539999999863,15.568900445159851,10.000000000000126
car,45.921272999999985,9.18425400000001,421.7526352353423,5.000000326646012
car,45.29473699999994,258.302404,11699.739455647734,0.1753554604935072
traffic sign,79.57182999999998,14.996231,1193.2775437727296,5.306121918233987
traffic light,2.1966160000000627,12.081344999999999,26.538075728520756,0.1818188289466167
person,8.734278999999987,68.62647199999998,599.4027532336869,0.12727273813521975
traffic sign,14.697583000000009,86.225817,1267.311102100312,0.17045455191221914
car,25.153413,3.5933449999999993,90.38489083648498,6.999999443415538
car,41.252,216.57299200000006,8934.069065984002,0.19047619751219946
car,166.40482399999996,31.323260000000005,5212.34156740624,5.312500167607073
traffic sign,179.72846200000004,33.011349,5933.07898431524,5.444444636297657
person,11.020412999999962,67.22452000000004,740.8419741267579,0.16393442452248014
person,12.122455000000059,67.22452000000004,814.9262185966045,0.18032787738759684
car,125.782468,21.53474200000005,2708.6929965032623,5.840908983260617
car,13.780717999999979,72.57847399999997,1000.1834830643301,0.18987335005142136
traffic sign,61.933196000000066,9.253688000000011,573.1104726268493,6.6928122063333015
truck,86.196304,433.42680899999993,37359.78899031393,0.19887164847710195
traffic sign,111.374923,20.249987000000004,2255.3407428760015,5.499999728394886
car,17.46855699999992,88.59053700000004,1547.5488452451025,0.1971831032020938
person,8.81855,66.62904099999997,587.5715295105498,0.1323529480185675
traffic sign,179.31050699999992,19.596778,3513.908198746444,9.149999402963074
car,80.26585699999998,14.682779000000039,1178.525839576606,5.466666562235921
bus,130.20162000000005,24.493374000000017,3189.0769740658834,5.315789486577062
traffic sign,31.467648999999994,5.24461100000002,165.0355780895396,5.9999967585774945
car,46.42838100000006,8.986137999999983,417.21183878257773,5.166666815043365
car,100.92340100000001,19.596777999999972,1977.7734844019753,5.149999709135867
traffic sign,48.60000100000002,8.952630999999997,435.097875552631,5.428571891324466
car,23.960552,181.30150500000002,4344.084138230761,0.13215859405028105
traffic sign,127.61880900000006,24.474839999999986,3123.4499312655594,5.214285731796413
traffic light,8.569273,68.55419300000001,587.4595951116892,0.1249999835896252
car,13.179658000000018,68.09490200000005,897.4675199035178,0.193548380464664
person,8.981513999999947,49.897312000000056,448.15340629036587,0.17999995671109373
person,12.973300999999992,65.86445200000003,854.4793609960518,0.19696969466928818
traffic sign,32.340103,6.288353000000001,203.36598372035903,5.1428574381877095
car,24.899434000000042,4.611006999999972,114.8114644700375,5.399999175885049
traffic light,3.496405999999979,22.72663700000004,79.46154996662166,0.1538461673849929
car,52.405670999999984,2.495506999999975,130.77871882019565,21.000009617284388
truck,115.182591,17.629988999999995,2030.6678123214983,6.533333117791511
car,78.60850499999992,12.477539999999976,980.8407654776971,6.300000240432014
car,24.89907,157.257429,3915.5637326910296,0.158333187553257
traffic light,13.499990000000025,67.499953,911.2486905004718,0.19999999111110528
traffic sign,24.4836200000002,128.130945,3137.1093676209257,0.19108280205066935
car,82.653098,12.122455000000002,1001.9584611155901,6.818181465717958
car,49.949982000000034,8.099998000000028,404.59475430003766,6.166665967078
traffic light,7.677720000000022,38.388600999999994,294.7369296697208,0.19999999479012073
car,61.20909999999998,6.120911999999976,374.65551469919836,9.9999967325131
car,109.417337,17.966723,1965.8709852766513,6.089999662153192
person,12.116350000000011,1.3462610000000268,16.31176946735034,9.000000742797845
person,53.916833,287.55644300000006,15504.13271530502,0.1874999997826513
car,32.310265,184.43776100000002,5959.232933916666,0.17518248337443218
traffic sign,76.11299699999995,14.97305,1139.6437097308492,5.083332854695599
car,48.66240699999992,7.486524000000031,364.3122779032689,6.5000001335733
car,11.766595,113.54681999999991,1336.059444477899,0.10362769296401264
truck,7.714289000000008,47.38777700000003,365.5630068455536,0.16279069178535224
traffic sign,26.223040999999967,131.115215,3438.239658668811,0.1999999847462399
person,6.992809999999963,41.956867999999986,293.39640611907834,0.16666663488799893
person,22.726638999999977,136.35982200000007,3099.0004486982566,0.16666668133374335
traffic sign,31.17526300000003,5.938147999999956,185.12332563292279,5.2499976423626125
car,102.31578999999999,11.51052599999997,1177.708561005537,8.888889178478921
person,16.110495999999785,118.14363900000001,1903.3526235349186,0.13636363443993615
bus,83.91373699999997,13.985621999999978,1173.5858062894117,6.000000357510027
car,12.116349,60.58174700000001,734.0295896817031,0.19999999339735117
traffic sign,514.0746670000001,88.590537,45542.15080762619,5.802816919373681
traffic sign,62.87061300000005,10.977407999999997,690.1563701111044,5.72727305025012
car,114.981947,21.93748499999998,2522.414737583293,5.241345897216573
traffic light,22.459572999999978,2.4955079999999725,56.048044098083324,9.000000400720104
person,13.985622,117.12959099999995,1638.1301847406012,0.11940297819361467
traffic sign,345.93726200000003,67.49995200000001,23350.74858001143,5.125000118518603
car,83.44861700000001,16.454656999999997,1373.118369859369,5.071428532360172
car,78.74728200000004,14.103991000000036,1110.6509566024654,5.583333256522912
traffic sign,68.89373300000005,13.479208999999997,928.6330258971975,5.111110970977605
car,106.60646499999996,15.677420999999981,1671.3144331267624,6.8000001403292085
person,25.083875999999975,173.507359,4352.23707824348,0.14456952226447048
person,43.89677800000004,227.32260900000003,9978.730101653813,0.19310344093402532
person,36.05806899999999,272.787132,9836.177227968104,0.1321839074139318
car,20.249993,105.299961,2132.323473150273,0.19230769705603215
traffic sign,54.50316499999997,1.6127050000000054,87.89752671132524,33.79611584263693
car,87.50696599999998,12.116351000000009,1060.2651150010665,7.222221112610547
person,37.46940300000006,244.65317100000004,9167.008259426928,0.153153146745848
bus,67.955603,388.800265,26421.156454634794,0.1747828103975186
car,13.475043000000028,0.8983360000000289,12.105116228448415,15.000003339507261
person,6.992810999999961,38.46046199999995,268.94674173868015,0.18181817472707348
person,15.733825999999908,111.88498200000004,1760.3788388011224,0.1406250036309601
traffic light,5.06249600000001,25.31248199999999,128.1443388750722,0.1999999841975201
traffic sign,23.492446000000086,4.404833999999994,103.48032488396424,5.333332879286738
rider,5.717650999999989,28.588255000000004,163.45766478900472,0.1999999999999996
traffic sign,91.84254500000003,15.307091000000014,1405.8421939865968,5.999999934670797
car,21.954817000000048,211.56460000000004,4644.862076678211,0.10377358499484339
person,21.211819000000105,121.03214199999996,2567.31188928631,0.17525773442892642
car,32.294504,188.99987,6103.65705771448,0.17087050906437135
traffic sign,50.80472699999996,7.189349,365.2529132527227,7.066665841371723
traffic sign,139.71256499999998,24.616022999999984,3439.1677134289926,5.675675758021516
person,4.493067999999965,22.46534700000001,100.93833171459526,0.19999993768179783
person,4.493066999999996,29.95379700000001,134.58441682539893,0.14999991486888942
person,8.986140000000091,49.42376300000001,444.1288536448246,0.1818182075695064
person,7.488450000000057,41.93531599999997,314.0305171002022,0.17857144560446528
person,14.682778999999982,76.35044799999997,1121.0367545349902,0.1923076993601922
person,11.229785999999997,56.148932,630.5404904885519,0.19999999287608883
person,11.229786000000004,57.39668499999999,644.5524896594102,0.19565217050427225
person,11.229786,56.148932,630.5404904885521,0.1999999928760889
traffic sign,30.604551000000015,6.120908999999983,187.32767165685857,5.000000980246577
car,107.48808100000008,18.426529000000016,1980.6322417008523,5.83333307103036
car,118.53663300000005,17.468557000000004,2070.6639301485825,6.785714068998374
person,13.49999200000002,99.562431,1344.0920220005542,0.13559323395789744
traffic sign,43.671392,7.486524000000003,326.9469243214081,5.833333600480007
traffic sign,519.011787,23.841531,12374.035609125898,21.76923063372063
traffic sign,31.236306000000013,5.512288000000012,172.18351472812844,5.666667997027721
traffic light,5.491524000000027,27.457622000000015,150.78419019592883,0.1999999854320969
train,251.0999119999999,31.049988999999982,7796.649505500961,8.086956552544995
car,1.098304999999982,8.78644200000008,9.65019318080993,0.12499997154706902
person,1.2477529999999888,13.72529400000002,17.12577676438187,0.09090901805090565
traffic sign,178.950986,32.18542899999997,5759.614254382989,5.560000023613175
traffic sign,2.0791470000000345,13.514443,28.098513620121466,0.15384629614406117
traffic sign,48.89936399999999,7.983568999999989,390.39144655011535,6.125000485371901
car,126.185588,17.814436999999998,2247.9252077339556,7.083332917004338
person,10.489215999999942,52.44608500000004,550.1183139193573,0.19999998093279858
traffic sign,89.83829099999997,13.725295000000017,1233.057046270846,6.545454287139173
traffic sign,71.121981,6.238771999999983,443.71382364733086,11.39999682629854
car,90.48051700000002,13.305959,1203.9300495008033,6.799999684351953
car,97.34983899999997,16.47458900000001,1603.7985867411714,5.909090600075056
car,14.690170999999964,1.6322410000000218,23.97789940321126,9.000001225309111
traffic sign,115.182593,21.155988000000008,2436.801555316885,5.444444050544931
car,1.280633000000023,10.245062000000075,13.120164484246333,0.12500002440200103
car,28.862013,168.72467999999998,4869.7339075808395,0.17105981768642267
traffic light,6.992810999999961,34.964056,244.49703540141462,0.19999999427983872
car,37.432621,193.401877,7239.539162429617,0.193548385262052
car,8.734280000000126,66.13096399999998,577.6063562459282,0.13207549794677315
person,9.982033000000001,52.40566899999999,523.115117345077,0.19047620592344702
person,33.749988999999914,233.54991800000002,7882.307163450882,0.14450867415847224
traffic sign,20.46315800000002,127.89473700000002,2617.130210599449,0.16000000062551453
person,59.98491800000011,325.632413,19533.03359194717,0.18421052575008898
car,61.139948000000004,11.229786999999988,686.5885932310753,5.444444137720517
person,33.63412799999992,198.085177,6662.422198120639,0.1697962891993676
bus,152.66437799999994,26.359317000000033,4024.1287343098293,5.791666680893126
person,16.64048300000013,105.716004,1759.165367389946,0.15740741581568038
traffic sign,42.42363799999998,7.486524000000003,317.605584054312,5.666666933813338
person,32.228125,191.86600799999997,6183.481689074999,0.16797204119658343
car,37.25668399999995,223.20682500000004,8315.946145668291,0.16691552330445067
traffic sign,61.42176000000006,9.21326400000001,565.8948902246411,6.666666666666667
traffic sign,41.62499500000001,6.7499990000000025,280.9686746250052,6.166666839506198
traffic sign,1.6146149999999864,12.916933999999998,20.85587539040982,0.12499986451893202
person,4.991014999999999,52.405669999999986,261.5574850550499,0.09523807252154205
person,8.870515999999999,51.157916,453.79711240465593,0.17339478801286587
person,17.075672000000168,116.90268300000002,1996.1918708279961,0.14606740890626235
person,8.09999700000003,56.699983,459.26969220005276,0.14285713277903506
person,20.249992999999904,125.54995500000001,2542.385709900303,0.16129032463611717
traffic sign,71.528235,4.409275,315.387658379625,16.22222134024301
person,9.982032000000004,56.148932,560.4804359898243,0.1777777714454124
person,6.612242999999921,34.383666000000005,227.35315482283534,0.19230767888450057
person,5.289794000000029,33.061217,174.88702731929897,0.15999997822221818
person,13.985623000000032,125.87060500000001,1760.3788283119193,0.11111111287659284
person,17.138545000000022,85.69274200000001,1468.648914940392,0.19999996032336112
person,12.241820000000018,71.00255300000003,869.2004733664618,0.17241380038827636
traffic light,14.973048000000006,2.495509000000027,37.36537604143242,5.999997595680819
car,9.113366,58.408191000000045,532.2952219809064,0.1560289035488189
car,94.77555199999995,12.122456,1148.9124589957114,7.818180738292632
car,26.20283500000005,247.05530099999993,6473.549287978345,0.1060606062445916
traffic sign,171.44994099999997,29.699987999999998,5092.061190300707,5.772727618610485
traffic sign,26.202834999999993,3.7432620000000156,98.08407654777038,7.000000267146644
car,6.238771,83.59952099999998,521.5582672286909,0.07462687495541992
traffic sign,55.27062600000011,9.529419000000019,526.6969535462961,5.799999559259594
car,190.40745600000002,33.781968000000006,6432.33858555341,5.636363636363636
traffic light,1.2477539999999863,14.973049000000003,18.6826817819458,0.08333332776777702
traffic sign,25.460725999999998,202.18812400000002,5147.856425618024,0.12592592233557692
car,59.51022999999998,11.020414000000017,655.8273718352208,5.399999491852111
traffic sign,11.980276999999887,73.47902299999998,880.2990492293625,0.16304349882278496
car,13.33002,80.41733099999999,1071.9646305766198,0.16576053736476284
traffic sign,100.96957900000007,12.973302,1309.9088411798589,7.782874321433361
traffic sign,64.28978299999994,12.245674000000008,787.2717241487418,5.24999955086179
traffic sign,73.38680099999999,13.479206000000005,989.1958083600063,5.444445392406642
train,16.837797999999964,3.0614180000000033,51.54753787756395,5.499999673353964
traffic sign,106.77270299999998,11.045452000000012,1179.352765896757,9.666666696844988
traffic sign,106.77270299999998,10.431815999999998,1113.8331915186475,10.235293931564744
person,7.486522000000036,47.414653999999985,354.9708502933896,0.15789468800088763
traffic sign,170.94230199999993,19.964065,3412.703228377629,8.562499771464374
car,109.02362500000004,21.497615999999994,2343.7480251780003,5.071428617945361
traffic sign,68.17991100000002,12.23742,834.3462064696203,5.571428536407185
car,64.88320999999996,8.734277999999989,566.707993672379,7.428571657554299
person,10.357019,72.56245000000001,751.5306733365501,0.14273248767096477
car,1.34626099999997,10.77008699999999,14.499348094706662,0.1250000116062174
bus,124.19995800000004,18.899993999999992,2347.3784610002517,6.571428435374111
person,43.68535900000006,254.311199,11109.676026035457,0.1717791397774821
person,12.149995999999987,71.54997500000002,869.3319100500993,0.16981132418285239
traffic light,22.46534699999995,118.31749500000001,2658.0435813457593,0.18987341643769545
traffic sign,319.78744700000004,49.635845,15872.920152237719,6.442671561247724
traffic sign,91.14581499999997,16.632447999999954,1515.9780284051153,5.479999997595076
traffic sign,88.48462299999994,11.310066000000006,1000.7669261151179,7.823528439179745
car,1.3985689999999522,13.985622999999975,19.559858773486297,0.10000047906338921
traffic sign,96.18743500000005,13.837484,1330.9920928135407,6.951222852362471
traffic sign,150.18739599999992,17.212482,2585.0978502768708,8.725493278656728
car,27.971246,155.59005399999995,4352.047675587282,0.1797752830653302
car,13.367083999999977,2.4303769999999645,32.48705351066747,5.500004320317454
car,60.429953,10.242366000000004,618.9456959887982,5.899999375144374
car,46.62731899999994,8.966793000000003,418.0975176179666,5.1999994869960675
car,120.398783,20.012087000000008,2409.430920090122,6.016303197162792
traffic sign,155.876314,27.450589,4278.896630448947,5.678432400849395
train,915.851468,23.707325999999995,21712.389319454564,38.63158029716216
traffic sign,11.975356000000033,1.9958939999999927,23.90154118826398,5.9999959917711445
truck,88.59053699999998,17.468557000000033,1547.5488452451116,5.0714284528481555
car,160.25280899999984,26.958416999999997,4320.162050443349,5.944444326979579
person,15.914364999999862,84.46856000000002,1344.2634948643888,0.1884057808017546
car,40.499986000000035,8.099997000000002,328.04976510004235,5.000000123456839
traffic sign,163.34994200000006,18.899992999999995,3087.3127603504063,8.642857275132329
car,148.55107700000008,29.34342300000003,4358.997089516578,5.062499933971573
car,38.571443999999985,5.510206000000011,212.53660215746433,7.00000036296282
car,23.840818,156.62548799999996,3734.0797535691827,0.15221544273815768
traffic sign,142.4229529999999,27.897278000000014,3973.212713421933,5.105263423908233
car,18.734702,100.28575899999998,1878.8238097088176,0.18681318451207016
person,22.040824999999813,142.16332900000003,3133.397055906399,0.1550387512380201
car,17.629988000000026,99.90327000000002,1761.2934512607628,0.1764705799920265
car,39.96131000000014,203.33253600000006,8125.434504182191,0.19653180344930202
traffic light,4.49076100000002,0.498974000000004,2.2407729792140283,8.999989979437775
person,12.474333999999999,63.369618,790.4937803844119,0.19685038972461533
traffic sign,1.349999999999909,40.49998499999998,54.67497974999629,0.033333345679014685
person,10.977408000000082,72.850074,799.704985128198,0.15068492586569068
traffic sign,85.68947500000002,16.626315000000005,1424.7002035346256,5.153846477707176
car,1.2477519999999913,12.477540000000033,15.568875490079932,0.09999983971199355
person,9.213263999999981,73.70611199999996,679.0738682695662,0.1249999999999998
person,11.87629000000004,77.19588800000002,916.8007526955233,0.15384614786735837
car,85.36831800000002,11.981518999999992,1022.8421241150414,7.124999593123382
traffic sign,28.271479,5.385044999999991,152.24318663155475,5.249998653678855
traffic sign,342.298761,53.282354,18238.483757363392,6.4242424612095785
traffic sign,193.81267700000004,36.21752000000001,7019.414505501043,5.351351417766871
traffic sign,123.45969200000002,22.536293,2782.3237926017564,5.478260865706708
person,21.211819000000105,107.306847,2276.1734160247042,0.19767442239729682
traffic light,5.06249600000001,30.374978,153.7732046250883,0.16666665569272215
traffic light,5.062495000000013,32.062478,162.3161345626104,0.1578946892376819
traffic light,3.3749970000000076,20.249985000000038,68.34363862504529,0.1666666419752904
rider,25.214047,129.59995499999997,3267.7393565678844,0.19455289934321357
car,25.153413999999998,164.39552199999997,4135.108624612107,0.153005469333891
person,8.734280000000012,49.91016199999996,435.92932975336026,0.1750000330594002
car,44.919147,365.5919329999999,16422.07778044115,0.12286689870697998
person,1.2477539999999863,14.973049000000003,18.6826817819458,0.08333332776777702
person,7.486525000000029,53.653424,401.67770011160155,0.139534897157729
truck,142.77963400000002,23.064400999999975,3293.1267332092307,6.190476570364874
person,7.486525,61.13994700000001,457.72574171417506,0.12244899394498984
traffic sign,27.509457999999995,1.8339640000000372,50.45135563151302,14.999998909465745
car,58.350671999999975,10.748807,627.2001116483037,5.428571933610863
car,99.810361,12.284354000000008,1226.1058073917948,8.124998758583475
traffic sign,20.990019000000075,1.6146170000000097,33.89084150772332,12.99999876131612
car,14.969194,237.51120199999997,3555.3512599111873,0.06302521259607789
person,11.876289000000043,66.80413599999997,793.3852255313064,0.1777777501680442
car,4.453608000000031,22.268043000000034,99.17313444914484,0.19999997305555878
traffic sign,40.132926999999995,7.83081599999997,314.27356687843076,5.124999361496956
traffic sign,18.426529000000016,1.5355450000000133,28.29476447330527,11.99999283641955
traffic sign,92.333799,4.991014999999999,460.8393758159849,18.500004307741015
